zinc_id,smiles
ZINC000000007479,CC(C)CCOc1cccc(CN2C[C@@H]3C(=O)N(C)C(=O)[C@H]3C2)c1
ZINC000000007480,COc1ccc(-n2nc3c4c([nH]nc-3c2=O)CCCC4)cc1
ZINC000000007481,CC(C)(C)OC(=O)N1CC(CCOC(=O)[C@H]2CC(=O)N(Cc3ccc(Cl)cc3)C2)C1
ZINC000000007482,COc1ccc(Cc2nc([C@H]3CC(=O)N(CCc4ccccc4)C3)no2)cc1OC
ZINC000000007483,CC[C@@H](C)N1CCc2c(N)nc3c(C#N)cnn3c21
ZINC000000007484,O=C(CN1CCCC[C@@H]1CCN1CCOCC1)Nc1ccccc1Cl
ZINC000000007485,Brc1cccc(-c2nc(CN3CCSCC3)no2)c1
ZINC000000007486,COc1ccc(C)c(NCc2cnc3nc(N)nc(N)c3c2C)c1
ZINC000000007487,COc1cc(/C=C\c2ccn(C)c(=O)c2)cc(OC)c1OC
ZINC000000007488,CC1CCC(C(=O)CCC(=O)O)CC1
ZINC000000007489,COc1ccc2c(c1)ncn2-c1ccccc1
ZINC000000007490,COc1ccc([C@@H]2NC(=O)O[C@@H]2CO)cc1
ZINC000000007491,Cc1cc(Br)cn2c(CSCc3ccccc3)cnc12
ZINC000000007492,CCO[C@H]1CC(=O)O[C@@H](c2ccccc2)[C@H](O)[C@@H](O)[C@H]1OCC
ZINC000000007493,CSc1cc(-c2ccc(Br)cc2)oc(=O)c1C#N
ZINC000000007494,CC[C@@H]1C(=O)Nc2ccc(F)cc2N1C(=O)OC(C)C
ZINC000000007495,O=C(O)[C@@H]1CSC(c2ccc(O)cc2O)=N1
ZINC000000007496,CC[C@H]1CCNc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc21
ZINC000000007497,Nc1nc2c([C@@H](CO)c3ccccc3F)c[nH]c2c(=O)[nH]1
ZINC000000007498,NC1=N[C@@]2(CCN3C(=O)c4ccccc4[C@H]3C2)Nc2cccc(F)c21
ZINC000000007499,CC(=O)Nc1ccccc1N1CCC(c2[nH]cnc2C)CC1
ZINC000000007500,c1ccc(Nc2cnc3cc(O[C@H]4CCOC4)ccc3n2)cc1
ZINC000000007501,CN1[C@H]2CC[C@@H]1C=C(c1cccnc1)C2
ZINC000000007502,OC[C@@H](O)Cc1cnc([C@@H](O)[C@H](O)CO)cn1
ZINC000000007503,O=C(NO)c1ccccc1SSc1ccccc1C(=O)NO
ZINC000000007504,CCN1c2ncccc2C=Cc2cccnc21
ZINC000000007505,c1ccc2c(c1)OC1(CN3CCC1CC3)O2
ZINC000000007506,COc1cccc(-c2nc(C#N)c(S(C)(=O)=O)s2)c1
ZINC000000007507,COc1ccnc(N2CCN(C(=O)c3cccs3)CC2)n1
ZINC000000007508,O=CN1CC/C(=C\c2ccc3c(c2)OCO3)C1=O
ZINC000000007509,Cc1ccc2c(c1)ncn2-c1cccc(C(=O)N2CCOCC2)c1
ZINC000000007510,[O-][n+]1cccc2c1O[C@@]1(C2)CN2CCC1CC2
ZINC000000007511,Cc1nc2ccc(C(=O)N3CCC[C@@](C)(c4nc(C5CC5)no4)C3)cc2[nH]1
ZINC000000007512,COc1cc(Cl)c(C)cc1NC(=O)Nc1ccccc1
ZINC000000007513,CCc1nc(-c2ccc(-n3ccc(C(=O)N4CCCCCC4)n3)cc2)no1
ZINC000000007514,COc1ccc(Cl)cc1N1C[C@H](C(=O)N(C)CC(=O)N2CCCCCC2)CC1=O
ZINC000000007515,CC(C)n1cnnc1COC(=O)c1cnn2c1OC[C@H](C)C2
ZINC000000007516,C[C@@H](Oc1ccc2c(c1)Oc1ccccc1S2(=O)=O)C(F)(F)F
ZINC000000007517,COc1ccc(-c2ccc(-c3ccccn3)o2)cc1OC1CCCC1
ZINC000000007518,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccc3)oc(=O)c12
ZINC000000007519,COc1ccc(N(C)c2ccc3nc(N)nc(N)c3n2)cc1OC
ZINC000000007520,O=C(/C=C/c1cccnc1)N1CCCC1=O
ZINC000000007521,O=C1CN(C[C@H]2CCCO2)CC(=O)N1CCc1ccccc1
ZINC000000007522,CN1C[C@H]2CCc3[nH]c4ccccc4c3[C@H]2C1
ZINC000000007523,c1cnc(N2CCN(CCNc3ccc4ccccc4n3)CC2)nc1
ZINC000000007524,O=C([C@H]1CCCN1C(=O)c1cccnc1)N1CCN(c2ccccc2)CC1
ZINC000000007525,Fc1ccc([C@H]2CCNC[C@@H]2COc2ccc3c(c2)OCO3)cc1
ZINC000000007526,COc1cc(CCN(C)C(=O)/C=C/c2cccnc2)ccc1O
ZINC000000007527,O=C(c1ccc(O)cc1)c1sc2cc(O)ccc2c1-c1ccccc1
ZINC000000007528,C[C@H](NCCc1ccc(OCC(=O)O)cc1)[C@H](O)c1ccc(O)cc1
ZINC000000007529,Cc1nc(NC(C)C)c2[nH]c(-c3ccccc3)cc2n1
ZINC000000007530,NC(=O)[C@H]1C=Cc2cc(Cl)ccc2N1C(=O)c1ccccc1
ZINC000000007531,COC(=O)c1c(CON=C(N)c2ccc(Cl)cc2)nn2c1CCCC2
ZINC000000007532,CCN1c2ncccc2-c2cscc2-c2cccnc21
ZINC000000007533,Nc1ccc(Nc2ccc(C(=O)c3ccccc3)cc2)cc1
ZINC000000007534,NCCn1ncc2ccc3sc(Br)cc3c21
ZINC000000007535,COc1ccc2c3nn(-c4ccc5c(c4)OCO5)c(=O)c-3c[nH]c2c1
ZINC000000007536,Cc1cn2c(n1)Cc1ccc(Cl)cc1C(c1ccc(N)cc1)=N2
ZINC000000007537,CC[C@H]1c2ncccc2C(=O)N(C)c2ccc(-c3cn[nH]c3)nc21
ZINC000000007538,Clc1ccc2nc(-c3c[nH]c4ccccc34)ccc2c1
ZINC000000007539,COc1ccc2c(c1)[C@](C#CC1CC1)(C(F)(F)F)OC(=O)N2
ZINC000000007540,COc1ccc(NC(=O)CN2CC[C@@H](n3cnc4ccccc43)C2)cc1
ZINC000000007541,O=C(c1[nH]nnc1-c1ccccc1)N1CCCC[C@@H]1CCN1CCOCC1
ZINC000000007542,CCOC(=O)/C(C#N)=C\c1cccc(OC)c1
ZINC000000007543,Cc1ccc(C)c2oc(-c3ccc(-c4ccc(C(=O)O)cc4)[nH]3)cc12
ZINC000000007544,NC(=O)NC(=O)c1cccc(NC(=O)CI)c1
ZINC000000007545,Cc1cccc(NC(=O)CN2CCC([C@H]3NC(=O)NC3=O)CC2)c1Cl
ZINC000000007546,Cc1csc2ncnc(NCCc3ccc(Cl)cc3)c12
ZINC000000007547,CC(C)Oc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1
ZINC000000007548,COc1cc(OC)cc(C(=O)N2CCC[C@](C)(c3nc(C4CC4)no3)C2)c1
ZINC000000007549,O=c1[nH]c(-c2ccccc2F)nc2ncn(CCCc3ccccc3)c12
ZINC000000007550,C(=C1CCN(c2nncc3ccccc23)CC1)c1ccccc1
ZINC000000007551,Cc1nc(-c2cc3c(-c4ccco4)nccc3[nH]c2=O)no1
ZINC000000007552,Nc1ccc2oc3cccc4c(=O)[nH]nc(c2c1)c34
ZINC000000007553,CNC(=O)c1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1
ZINC000000007554,Cc1ccc(-c2nc(N)nc(-c3ccccc3)n2)cc1N
ZINC000000007555,CCS(=O)(=O)N(C)[C@@H]1c2cnccc2OC(C)(C)[C@@H]1O
ZINC000000007556,C=CCC1(S(=O)(=O)N2CC[C@@H](c3nc(-c4ccccn4)no3)C2)CC1
ZINC000000007557,C[C@@H](CCc1c(O)cc(C=O)c(C=O)c1O)C(=O)O
ZINC000000007558,Cn1ccc2cc(NC(=O)Nc3ccnc4ccccc34)ccc21
ZINC000000007559,CC(C)(C)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1
ZINC000000007560,Cc1cccc(-n2nnc(C(=O)OCCCNC(=O)C3CC3)c2-c2ccccn2)c1
ZINC000000007561,COc1nc(CO)nc(Cl)c1N=C1NCCN1
ZINC000000007562,CCc1ccc(Nc2c(F)c(F)cc(F)c2F)c(CC(=O)O)c1
ZINC000000007563,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
ZINC000000007564,c1ccc(-c2nc3ccccc3n3cncc23)cc1
ZINC000000007565,Cc1cccc(N2CCN(C(=O)[C@@H]3CCCN3C(=O)c3cccc(F)c3)CC2)c1C
ZINC000000007566,CCN1CCCN(c2ccc(Cl)cc2C)C1=S
ZINC000000007567,CC(C)NC(=S)n1ccc2ccc(Cl)cc21
ZINC000000007568,CCCCN1CCN(CC(=O)Nc2ccc(C)c(C)c2)CC1
ZINC000000007569,CNc1ccc(C[C@H](C)NC(=O)CN)c(F)c1
ZINC000000007570,O=[N+]([O-])/C(Br)=C\c1ccc(Br)o1
ZINC000000007571,O=[N+]([O-])/C(Br)=C/c1ccc(Br)o1
ZINC000000007572,Nc1ccn([C@H]2S[C@@H](CO)[C@H](O)[C@H]2O)c(=O)n1
ZINC000000007573,NOCc1c(F)cccc1Cl
ZINC000000007574,Cc1ccc(C(=O)N2CCN(C(=O)c3cccc4c3C(=O)N(C3CCCC3)C4)CC2)cc1
ZINC000000007575,O=C1Cc2cccc3ccnc(c23)N1
ZINC000000007576,Cc1cccc2c(OCc3ccccc3)nncc12
ZINC000000007577,Cc1cccc2c(=O)[nH]c3ccc(Cl)cc3c12
ZINC000000007578,CN(C)CCc1c(-c2ccccc2)[nH]c2ccccc12
ZINC000000007579,COc1cc(C)c2nc(C(=O)N3CC[C@@H](CCF)C3)cc(OC)c2c1
ZINC000000007580,Cc1sc(N)nc1-c1ccc(Cl)cc1
ZINC000000007581,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(=O)[nH]c3cc2N[C@@H]1CC
ZINC000000007582,CCCN1CCN(C(=O)c2nnn(-c3ccccc3OCC)c2-c2ccccn2)CC1
ZINC000000007583,COc1cc(OCc2ccccc2)c2cc(C(=O)O)[nH]c2c1
ZINC000000007584,Cc1coc(NC(=S)Nc2c(C)cccc2Cl)n1
ZINC000000007585,COc1ccc(NC2=C(Cl)C(=O)c3ccncc3C2=O)cc1
ZINC000000007586,COc1ccc2c(c1)CCC=C2c1nc2ccccc2c(=O)o1
ZINC000000007587,N=C(N)c1ccc(N2CCCN(c3ccc(C(=N)N)cc3)CC2)cc1
ZINC000000007588,Cc1nc(-c2ccccc2)c(-c2ccc(S(N)(=O)=O)cc2)s1
ZINC000000007589,Cc1cccc(Cc2noc(CN3CCC[C@@H]3C(=O)N3CCc4ccccc4C3)n2)c1
ZINC000000007590,NC1[C@@H]2CN(c3cc4c(cc3F)c(=O)n(O)c(=O)n4C3CC3)C[C@H]12
ZINC000000007591,COc1ccc(-c2ccc(-c3ccccn3)o2)cc1OC1CCC1
ZINC000000007592,O=C1CCn2c(nc3ncccc32)C1C(=O)Nc1ccccc1F
ZINC000000007593,COc1cc(N2CCCNCC2)cnc1Cl
ZINC000000007594,COc1ccc2[nH]cc(C3CCN(C)CC3)c2n1
ZINC000000007595,CCOC(=O)[C@H]1C(=O)C2=C(C[C@@H]1C)Nc1ccccc1S2
ZINC000000007596,Cc1ccc(N2C[C@H](C(=O)N(C(C)C)C3CCN(C)CC3)CC2=O)cc1
ZINC000000007597,COc1cc(C(=O)O)nc(-c2csc(C)n2)c1OC
ZINC000000007598,O=C(Nc1cccc([N+](=O)[O-])c1)Nc1ccc2c(c1)CNCC2
ZINC000000007599,O=c1[nH]c2c(c3nn(-c4ccccc4)c(=O)n13)CCCC2
ZINC000000007600,CC(C)c1noc(-c2cccnc2-n2cnc(C(=O)N3CCCN(C)CC3)c2)n1
ZINC000000007601,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
ZINC000000007602,COc1cc(-c2ccccn2)nc(/C=N/O)c1[S@@](C)=O
ZINC000000007603,OCc1cc2c([nH]c3ccccc32)c(-c2ccc(Cl)cc2)n1
ZINC000000007604,NC(=S)c1ncn2c1NC(=S)CC2
ZINC000000007605,Nc1nc(N)c2ncn([C@@H]3CO[C@H](CO)O3)c2n1
ZINC000000007606,CCN(Cc1cn(CC)nc1C)C(=O)[C@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1
ZINC000000007607,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cccnc12
ZINC000000007608,Cc1ccccc1C(=O)N[C@@H]1CCCN(Cc2nc(-c3ccc4c(c3)OCO4)no2)C1
ZINC000000007609,COc1cccc(-c2nc([C@@H]3CCCN(CC(=O)NCC(=O)c4ccccc4)C3)no2)c1
ZINC000000007610,COc1cccc(-c2nc(CN3CC[C@H](C(C)=O)C3)no2)c1
ZINC000000007611,COC(=O)c1c(COC(=O)Cc2ccccc2Cl)nn2c1CCCC2
ZINC000000007612,CN1[C@H]2CC[C@@H]1CC(OC(=O)c1nn3c4c(cccc14)OCC3)C2
ZINC000000007613,CC(C)=CC[C@@H]1O[C@]23CC[C@H](O)C[C@@H]2[C@@]1(C)OC3
ZINC000000007614,Nc1ccc(Cl)cc1C(=O)C[C@H](N)C(=O)O
ZINC000000007615,O=C(O)CCc1ccc(OCC2CCCCC2)c(-c2ccccc2)c1
ZINC000000007616,Cc1c([C@@H](CCCc2ccccc2)C(=O)O)sc2ccccc12
ZINC000000007617,COc1cccc(CNC(=O)CN2CCCN(C(=O)c3cccc(C)c3)CC2)c1OC
ZINC000000007618,CN1CCC(N2CCC(c3nc(-c4ccc5c(c4)OCO5)no3)CC2)CC1
ZINC000000007619,CCC(=O)NCCc1c[nH]c2ccc(OCc3ccccc3)cc12
ZINC000000007620,O=C1CC[C@H](O)[C@H]1C(=O)Nc1ccc(C(F)(F)F)cc1
ZINC000000007621,C[C@@H]1CC(CN)(CC(=O)O)C[C@H]1C
ZINC000000007622,CN1CCc2ccc(NC(=O)N3CCc4ccccc43)cc2C1
ZINC000000007623,Cc1c(NC2=NCCN2)cc(C#N)c2[nH]cnc12
ZINC000000007624,C[C@@H]1Oc2ccc(-c3ccccc3)cc2N=C1N
ZINC000000007625,CCOc1cc(/C=[N+](\[O-])C(C)(C)C)ccc1OC
ZINC000000007626,COn1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21
ZINC000000007627,Cc1ccsc1[C@@H](O)c1cc2ccccc2s1
ZINC000000007628,Nc1ccccc1Oc1ccc(OCc2cc(F)ccc2F)cc1
ZINC000000007629,O=C1C2=C(CCCC2)CC[C@@H]1Cc1c[nH]cn1
ZINC000000007630,C=C(C#N)[C@@H](O)c1ccc([N+](=O)[O-])cc1
ZINC000000007631,Nc1nc(=O)n([C@@H]2O[C@H](CO)C=C2F)cc1F
ZINC000000007632,N[C@H](COCC1CCCCC1)Cc1c[nH]cn1
ZINC000000007633,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccncc2)cc1
ZINC000000007634,COc1ccc(-c2nc3cc(-n4cncn4)ccc3[nH]2)cc1OC(C)C
ZINC000000007635,CN(C)c1ccc2c(c1)OC[C@H](c1ccc(C(=O)NO)cc1)C2=O
ZINC000000007636,CCSc1nn(-c2ccc(OC)cc2)c(=O)c2c(N)scc12
ZINC000000007637,Cc1c(CNc2ccccc2Cl)cnc2nc(N)nc(N)c12
ZINC000000007638,[O-][n+]1nc2c(-c3ccsc3)cnn2c2cc(Cl)ccc21
ZINC000000007639,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](CC(C)C)[C@H](OC)c1ccccc1
ZINC000000007640,CC1=NCCN1CCC(C(N)=O)(c1ccccc1)c1ccccc1
ZINC000000007641,NC(=S)NC[C@@H]1CN(c2ccc(N3CCCC3)c(F)c2)C(=O)O1
ZINC000000007642,CCC(CC)Nc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO
ZINC000000007644,O=C(O)CC/C(=N\O)c1ccc(-c2ccc(Cl)s2)cc1
ZINC000000007645,Cc1cc(F)ccc1NC(=O)CN1C[C@@H](F)C[C@@H]1c1nc(-c2ccncc2)no1
ZINC000000007646,CCOc1ccc(N2C[C@@H](C(=O)N3CCC[C@@H]3c3nc(-c4ccncc4)no3)CC2=O)cc1
ZINC000000007647,CC(C)(C)/[N+]([O-])=C/c1c[nH]c(-c2ccccc2)n1
ZINC000000007648,Cc1ccc(N2C[C@H](C(=O)N3CC[C@H](n4c(C)nc5ccccc54)C3)CC2=O)cc1
ZINC000000007649,NC(=O)N(O)CC1=Cc2cc(Cc3cccnc3)ccc2OC1
ZINC000000007650,CC(C)Cc1nn(C)c(=O)c2cn(Cc3cccc4ccccc34)cc12
ZINC000000007651,COC(=O)c1ccc([C@H](O)[C@H](C)O)cn1
ZINC000000007652,Cc1ccccc1C(=O)N1CCN(C(=O)c2ccncc2Br)CC1
ZINC000000007653,Nc1nc(N)nc(C2CCC(c3ccccc3)CC2)n1
ZINC000000007654,CC(C)CCNC(=O)CN1CCN(C2CCCCC2)CC1
ZINC000000007655,Nc1ncnnc1-c1cc(Cl)cc(Cl)c1Cl
ZINC000000007656,CNC(=O)CCc1c(-c2cnco2)n(C)c(=O)c2cc(C)ccc12
ZINC000000007657,C[C@H](C(N)=O)N1C=C[C@@H](C2CCCCC2)C(C(=O)c2ccccc2)=C1
ZINC000000007658,CN1[C@H]2CC[C@@H]1C=C(c1ccc(C(F)(F)F)cc1)C2
ZINC000000007659,Cn1cc(-c2c[nH]c(=O)n2-c2c[nH]c3ccccc23)c2ccccc21
ZINC000000007660,COc1cccc(CN2C[C@H](C(=O)N3CCCc4cc(C)ccc43)CC2=O)c1
ZINC000000007661,CC(C)Sc1nc2cccnc2n2c(C(F)(F)F)nnc12
ZINC000000007662,Cc1[nH]c2ccc(Cl)cc2c1C1=NCCN1
ZINC000000007663,CC(C)(C)OC(=O)N1CC[C@@H](CCOC(=O)[C@@H]2CC(=O)N(Cc3ccc(F)cc3)C2)C1
ZINC000000007664,c1cc(CSC[C@H]2C[C@H]3CCC[C@@H]2N3)ccn1
ZINC000000007665,CC(C)SC1=NS(=O)(=O)c2cnccc2N1
ZINC000000007666,COc1ccc(OC(=O)N2CC[C@H]2COc2ccc(F)nc2)cc1
ZINC000000007667,Oc1cccc(-c2cc(C3CCCCC3)cc(-c3ccco3)n2)c1
ZINC000000007668,CS(=O)(=O)NCC1(CN)CCOCC1
ZINC000000007669,CC(C)C[C@@H](CN)Cc1nnn[nH]1
ZINC000000007670,O=C(O)CNC(=O)c1nc(Cl)c2ccccc2c1O
ZINC000000007671,COc1cc2ncc(-c3ccsc3)nc2cc1OC
ZINC000000007672,C[C@@H](CN)C(c1cccc(F)c1)c1cccc(F)c1
ZINC000000007673,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
ZINC000000007674,Cc1nc(-c2ccccc2)c(-c2ccc(S(N)(=O)=O)cc2)o1
ZINC000000007675,C#CCCN1CCN(Cc2nc(-c3ccc(C(C)(C)C)cc3)no2)CC1
ZINC000000007676,Cc1ccc(CN2COCC2(C)C)cc1
ZINC000000007677,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)O[C@]13CC=C(C)[C@H]23
ZINC000000007678,CCN1c2cc(F)ccc2C(=O)NC12CCN(Cc1nc(-c3cnccn3)no1)CC2
ZINC000000007679,Cc1nc2cc3nc(-c4ccccc4)cnc3cc2n1C
ZINC000000007680,Cc1cccc(C)c1CNc1nccn2c(C)c(C)nc12
ZINC000000007681,CO[C@@](Cn1cncn1)(c1ccc(F)cc1F)C(F)(F)SC
ZINC000000007682,CC(=O)NC[C@@H]1CN(c2ccc3c(c2)OCc2nccn2-3)C(=O)O1
ZINC000000007683,O=C1CCn2c(nc3cccnc32)C1C(=O)Nc1ccccc1
ZINC000000007684,C[C@H](N)C(=O)N[C@H]1[C@H]2C(=C(O)C[C@H](O)[C@H]2O)C(=O)O[C@@]1(C)CCl
ZINC000000007685,Cc1cc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1
ZINC000000007686,C=CCc1cc(-c2cc(CCC)ccc2O)ccc1O
ZINC000000007687,CC(C)OC1=NS(=O)(=O)c2sc(Cl)cc2N1
ZINC000000007688,C[C@]1(CC(=O)O)c2ccc(Cl)cc2-c2[nH]c(=O)c(=O)[nH]c21
ZINC000000007689,Cc1nc([C@H]2CCc3ccccc3N2)c2[nH]c(-c3ccccc3)cc2n1
ZINC000000007690,O=C1c2cc3c(cc2O[C@@H]2OCCN12)OCO3
ZINC000000007691,Nc1ccc(C[C@H]2CCc3cc(O)ccc3C2=O)cc1
ZINC000000007692,O=C(CN1CCN(C(=O)c2ccccc2)CC1)NCc1ccc(C(F)(F)F)cc1
ZINC000000007693,N=C(NOCC(=O)N1CCOCC1)c1ccccc1Cl
ZINC000000007694,C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@@H]1CC=C2c1ccno1
ZINC000000007695,NC(=O)NC(=O)c1cccc(NC(=O)CBr)c1
ZINC000000007696,O=C(O)c1ccc(Oc2ccc(-c3ccccc3)cc2)c(Cl)c1
ZINC000000007697,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccc(O)cc1
ZINC000000007698,COC(=O)[C@@H]1[C@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C
ZINC000000007699,Cc1cn2nc(C(=O)N3CC(c4noc(C)n4)C3)cc2c(N(C)Cc2ccccc2)n1
ZINC000000007700,O=C(O)CCc1c[nH]c2ccccc12
ZINC000000007701,COc1ccc(C2(C(=N)N)C3CC4CC(C3)CC2C4)cc1
ZINC000000007702,CC1=C2C=C(CO)C=C2C(=O)[C@@](C)(O)C12CC2
ZINC000000007703,C(=C/C1CCCCC1)\c1nc2ccccc2n1-c1ccccn1
ZINC000000007704,CCOc1ccc(N2C[C@H](C(=O)N3CCC[C@@H]3c3nc(-c4ccncc4)no3)CC2=O)cc1
ZINC000000007705,Fc1ccc(-c2cc(NCC3CCNCC3)c3sccc3n2)cc1
ZINC000000007706,CC(C)(C)c1cccc(-c2nc3ccc(C(=N)N)cc3[nH]2)c1O
ZINC000000007707,COc1ccc(Sc2ccc(/C=[N+](\[O-])C(C)(C)C)o2)cc1
ZINC000000007708,C=C1C[C@H]2COC(=O)[C@@]2(Cc2ccc3ccccc3c2)C1
ZINC000000007709,C=CC[C@]1(Cc2ccc3ccccc3c2)CCCOC1=O
ZINC000000007710,CN1C(=O)c2cc3c(cc2C1=O)[C@@H]1CNC[C@H]3C1
ZINC000000007711,O=C1OC[C@@H]2C[C@@](O)(CO)C[C@]12Cc1ccc2ccccc2c1
ZINC000000007712,COc1ccc(Cn2cc(C(=O)N3CCC[C@H]3c3nc(-c4ccncc4)no3)nn2)cc1
ZINC000000007713,Cc1ccccc1C(=O)N1CCN(CC(=O)Nc2ccc(S(C)(=O)=O)cc2)CC1
ZINC000000007714,O=C(O)CCN1CCN2c3ccccc3Sc3ccccc3[C@H]2C1
ZINC000000007715,C[C@@H](C(=O)NCC(=O)C(C)(C)C)N1CC[C@H](c2noc(-c3ccco3)n2)C1
ZINC000000007716,O=C1NC2(CCCCC2)C(=O)N2CCC[C@H]12
ZINC000000007717,C=C1C=CC(Cc2[nH]c(-c3ccc[nH]3)cc2OCc2ccccc2)=N1
ZINC000000007718,Cc1noc(NS(=O)(=O)c2ccccc2-c2cccs2)c1C
ZINC000000007719,Cc1ccc(C(=O)c2[nH]c3c(c2C)OC(=O)C3)cc1
ZINC000000007720,COc1ccccc1CN1C[C@@H](C(=O)N(C)Cc2cn(C)nc2C)CC1=O
ZINC000000007721,CN(Cc1ccc(-c2ccccc2)cc1)S(=O)(=O)CC(=O)NO
ZINC000000007722,COc1ccc(NC(=O)CN2CCN(Cc3nncn3C3CCCCC3)CC2)cc1
ZINC000000007723,Cn1cc(-c2ccc(F)cc2)c(-c2ccncc2)n1
ZINC000000007724,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1
ZINC000000007725,Cc1cc(Br)cc(C)c1OC[C@@H]1CCCN(C)C1
ZINC000000007726,CCC[C@@H](C(N)=O)C(C)C
ZINC000000007727,COc1cccc(CC(=O)N2CCC[C@H]2C(=O)N2CCN(c3ccccc3)CC2)c1
ZINC000000007728,CO[C@H](C)[C@@H]1CC[C@H]2[C@H]3[C@H](CC[C@]21C)[C@]1(C)C=CC(=O)N[C@@H]1C[C@H]3C
ZINC000000007729,CCOc1ccccc1-n1nnc(C(=O)N2CC(C)(C)C2)c1-c1ccccn1
ZINC000000007730,CC(=O)NC[C@@H]1CN(c2ccc(-c3nncs3)c(F)c2)C(=O)O1
ZINC000000007731,NC1=Nc2ccccc2[C@H]2CCC[C@@H]12
ZINC000000007732,COc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1
ZINC000000007733,COc1ccc(Cn2cc(C(=O)N3CCC[C@@H]3c3nc(-c4ccncc4)no3)nn2)cc1
ZINC000000007734,COc1ccc2[nH]cc(Cc3c[nH]c4ccccc34)c2c1
ZINC000000007735,CC(=O)c1c(C)[nH]cc(C(=O)Nc2nc(C)cs2)c1=O
ZINC000000007736,Nc1nc(C(F)(F)F)nc2c1nc(O)n2Cc1ccccc1
ZINC000000007737,COc1ccccc1CN1C[C@H](C(=O)N(C)Cc2cn(C)nc2C)CC1=O
ZINC000000007738,CCC1=C(Nc2ccc(OC)c(O[C@@H]3C[C@@H]4CC[C@H]3C4)c2)CCC1=O
ZINC000000007739,Cc1ccccc1N1C[C@@H](C(=O)N(C)CC(=O)N2CCCCCC2)CC1=O
ZINC000000007740,CC1=C[C@H]2[C@H](O)[C@H]3C(=O)C=C4C(C)=C(C)CC[C@@]4(C)[C@@H]3[C@@H](O)[C@@H]2O1
ZINC000000007741,CC(C)=CCOc1ccc(-c2ccc(-c3ccc(O)cc3)nc2)cc1O
ZINC000000007742,CS(=O)(=O)Nc1cccc(OCC2=NCCN2)c1
ZINC000000007743,CN(C)CCO[C@H](c1cccs1)c1ccnn1C
ZINC000000007744,Cc1cccc(Cl)c1Nc1nc2cccnc2n2cncc12
ZINC000000007745,CSc1nn2c(N)cc(C)nc2c1S(=O)(=O)c1ccccc1
ZINC000000007746,COc1ccccc1C(=O)N1CCC[C@@H]1C(=O)N1CCN(C(C)C)CC1
ZINC000000007747,CCCC(=O)Nc1ccc(Oc2ccccc2OC)cc1
ZINC000000007748,C=CCN(CC=C)C(=O)[C@H]1CCn2c(C(=O)c3ccccc3)ccc21
ZINC000000007749,Cc1ccc(CC(=O)N2CC[C@H](n3cnc4ccccc43)C2)cc1
ZINC000000007750,CC(=O)NC[C@@H]1CN(c2ccc(-c3cncs3)c(F)c2)C(=O)O1
ZINC000000007751,CC[C@]1(c2ccccc2)Oc2cccnc2-n2cccc2C1=O
ZINC000000007752,COc1cc2c(cc1OC[C@@H]1CO1)N=C[C@H]1CCCN1C2=O
ZINC000000007753,Cc1ccc2c(=O)cc(-c3csc4ccccc34)[nH]c2n1
ZINC000000007754,CC(C)=C1Oc2c(ccc3cc(C)ncc23)C1=O
ZINC000000007755,CN(C)CCOc1ccccc1-c1cnnc(-c2ccccc2)n1
ZINC000000007756,COc1ccc([C@H](C)NC(=O)CN2CCC[C@H]2c2cccnc2)cc1
ZINC000000007757,COc1ccc2[nH]c(=O)c(-c3noc(C4CC4)n3)cc2c1
ZINC000000007758,C[C@]1(c2nc(C3CC3)no2)CCCN(CC(=O)NCc2ccc(F)cc2)C1
ZINC000000007759,O=C1CCN([C@H]2CCCC[C@@H]2OCCc2cccc3ccccc23)C1
ZINC000000007760,Cc1cc(C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
ZINC000000007761,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1
